Timestamp,Accel_X,Accel_Y,Accel_Z,Roll,Pitch,Yaw,GravAcc_X,GravAcc_Y,GravAcc_Z,UserAcc_X,UserAcc_Y,UserAcc_Z,RotRate_X,RotRate_Y,RotRate_Z,MagHeading,TrueHeading,HeadingAccuracy,Lat,Long,LocAccuracy,Course,Speed,Altitude
541376567.5,0.033951,-0.084229,-0.988083,0.042944,0.087537,0.013588,0.042767,-0.087426,-0.995253,-0.010266,0.002297,0.012114,0.031063,-0.051324,-0.013869,13.011671,2.174374,20,38.934594,-77.043963,65,-1,-1,58.020481
541376567.5,0.035706,-0.080948,-0.988281,0.042317,0.087742,0.01346,0.042142,-0.087629,-0.995261,-0.008191,0.003401,0.007178,0.008581,-0.038679,-0.01291,13.037054,2.199757,20,38.934594,-77.043963,65,-1,-1,58.020481
541376567.5,0.035004,-0.076462,-0.984375,0.041871,0.087803,0.013434,0.041697,-0.08769,-0.995275,-0.005992,0.006743,0.006993,-0.007558,-0.021731,-0.001242,13.037054,2.199757,20,38.934594,-77.043963,65,-1,-1,58.020481
541376567.5,0.035385,-0.075027,-0.985519,0.041502,0.087762,0.01358,0.04133,-0.087649,-0.995294,-0.006326,0.011187,0.010919,-0.013022,-0.011099,0.015817,13.037054,2.199757,20,38.934594,-77.043963,65,-1,-1,58.020481
541376567.6,0.037384,-0.076767,-0.989563,0.041203,0.087709,0.013897,0.041033,-0.087597,-0.995311,-0.005648,0.012569,0.009791,-0.005632,-0.011035,0.032937,13.040472,2.203175,20,38.934594,-77.043963,65,-1,-1,58.020481
541376567.6,0.039017,-0.080139,-0.98494,0.04095,0.087822,0.014293,0.040781,-0.087709,-0.995311,-0.003397,0.010942,0.005748,0.021037,-0.00982,0.040544,13.040472,2.203175,20,38.934594,-77.043963,65,-1,-1,58.020481
541376567.6,0.038528,-0.081207,-0.976242,0.040705,0.088201,0.014749,0.040535,-0.088087,-0.995288,-0.001519,0.007948,0.010348,0.04451,-0.009687,0.047067,13.040472,2.203175,20,38.934594,-77.043963,65,-1,-1,58.020481
541376567.6,0.037048,-0.081772,-0.976303,0.040328,0.088715,0.015235,0.040159,-0.088599,-0.995257,-0.00163,0.007392,0.019015,0.05202,-0.025595,0.050303,12.993148,2.15585,20,38.934594,-77.043963,65,-1,-1,58.020481
541376567.6,0.037048,-0.08194,-0.978333,0.039728,0.089182,0.01577,0.039559,-0.089064,-0.99524,-0.002511,0.007292,0.018937,0.04566,-0.05008,0.054536,12.928796,2.091498,20,38.934594,-77.043963,65,-1,-1,58.020481
541376567.6,0.036118,-0.082611,-0.976074,0.039004,0.089572,0.01632,0.038837,-0.089453,-0.995234,-0.001789,0.007513,0.016901,0.043541,-0.059659,0.056658,12.928796,2.091498,20,38.934594,-77.043963,65,-1,-1,58.020481
541376567.6,0.031738,-0.084229,-0.973755,0.038354,0.0899,0.016862,0.03819,-0.089779,-0.995229,-0.002072,0.007168,0.019155,0.04247,-0.053289,0.053452,12.928796,2.091498,20,38.934594,-77.043963,65,-1,-1,58.020481
541376567.6,0.030731,-0.085907,-0.976837,0.037744,0.090165,0.017345,0.037581,-0.090043,-0.995229,-0.005843,0.005814,0.021474,0.042497,-0.051171,0.047046,12.848886,2.011589,20,38.934594,-77.043963,65,-1,-1,58.020481
541376567.6,0.03064,-0.087357,-0.980988,0.037209,0.090367,0.017698,0.037049,-0.090244,-0.99523,-0.006318,0.004337,0.018393,0.03828,-0.045897,0.033147,12.848886,2.011589,20,38.934594,-77.043963,65,-1,-1,58.020481
541376567.6,0.030472,-0.087372,-0.983948,0.036822,0.09051,0.017916,0.036663,-0.090386,-0.995232,-0.006023,0.00303,0.014244,0.030827,-0.034257,0.021368,12.848886,2.011589,20,38.934594,-77.043963,65,-1,-1,58.020481
541376567.7,0.027283,-0.084991,-0.984604,0.036623,0.090653,0.018128,0.036465,-0.090529,-0.995226,-0.005993,0.003157,0.011278,0.025423,-0.017267,0.023481,12.795406,1.958109,20,38.934594,-77.043963,65,-1,-1,58.020481
541376567.7,0.028,-0.081879,-0.984879,0.036602,0.090694,0.018382,0.036443,-0.09057,-0.995223,-0.00916,0.005578,0.010619,0.011462,0.000743,0.026619,12.795406,1.958109,20,38.934594,-77.043963,65,-1,-1,58.020481
541376567.7,0.032761,-0.082001,-0.990585,0.036668,0.090578,0.018642,0.03651,-0.090454,-0.995231,-0.00851,0.008575,0.010353,-0.006725,0.008092,0.02653,12.765592,1.928294,20,38.934594,-77.043963,65,-1,-1,58.020481
541376567.7,0.03421,-0.086975,-0.992035,0.036721,0.090406,0.018916,0.036563,-0.090283,-0.995245,-0.003802,0.008282,0.004659,-0.006724,0.005966,0.027598,12.765592,1.928294,20,38.934594,-77.043963,65,-1,-1,58.020481
541376567.7,0.03656,-0.085785,-0.989044,0.036725,0.09038,0.01923,0.036567,-0.090257,-0.995247,-0.002357,0.003282,0.003212,0.009288,0.001805,0.033015,12.765592,1.928294,20,38.934594,-77.043963,65,-1,-1,58.020481
541376567.7,0.033722,-0.081985,-0.98909,0.036609,0.090561,0.019603,0.03645,-0.090437,-0.995235,0.00011,0.004652,0.006191,0.026369,-0.004477,0.039504,12.717319,1.880022,20,38.934594,-77.043963,65,-1,-1,58.020481
541376567.7,0.031647,-0.085007,-0.989532,0.03638,0.090881,0.020069,0.036222,-0.090756,-0.995214,-0.0025,0.00877,0.006124,0.034892,-0.012925,0.049154,12.717319,1.880022,20,38.934594,-77.043963,65,-1,-1,58.020481
541376567.7,0.033081,-0.087143,-0.986786,0.036073,0.091199,0.020581,0.035915,-0.091072,-0.995196,-0.004268,0.006066,0.005664,0.02956,-0.018268,0.050193,12.717319,1.880022,20,38.934594,-77.043963,65,-1,-1,58.020481
541376567.7,0.034897,-0.088867,-0.989365,0.035694,0.091331,0.021065,0.035538,-0.091205,-0.995198,-0.002457,0.004062,0.008412,0.010374,-0.030069,0.047959,12.650741,1.813443,20,38.934594,-77.043963,65,-1,-1,58.020481
541376567.7,0.032028,-0.092377,-0.995651,0.035116,0.091404,0.02158,0.034963,-0.091277,-0.995212,-0.000066,0.00241,0.005847,0.016374,-0.04388,0.053202,12.650741,1.813443,20,38.934594,-77.043963,65,-1,-1,58.020481
541376567.8,0.031586,-0.094955,-0.991028,0.034613,0.091689,0.022113,0.034461,-0.091561,-0.995203,-0.002433,-0.000816,-0.000448,0.048384,-0.03095,0.054433,12.583014,1.745717,20,38.934594,-77.043963,65,-1,-1,58.020481
541376567.8,0.034485,-0.09668,-0.986618,0.034328,0.09231,0.022659,0.034176,-0.092179,-0.995156,-0.00259,-0.002776,0.004128,0.081456,-0.018013,0.056736,12.583014,1.745717,20,38.934594,-77.043963,65,-1,-1,58.020481
541376567.8,0.030807,-0.096375,-0.986938,0.034125,0.093222,0.023219,0.033971,-0.093087,-0.995078,0.000514,-0.003593,0.00846,0.098522,-0.013665,0.060026,12.583014,1.745717,20,38.934594,-77.043963,65,-1,-1,58.020481
541376567.8,0.027634,-0.096481,-0.983139,0.034004,0.094093,0.02381,0.033848,-0.093954,-0.995001,-0.00304,-0.00242,0.008062,0.089951,-0.009453,0.062119,12.512818,1.675521,20,38.934594,-77.043963,65,-1,-1,58.020481
541376567.8,0.024414,-0.096893,-0.981979,0.033886,0.094579,0.024408,0.033728,-0.094438,-0.994959,-0.006094,-0.002043,0.01182,0.051482,-0.006465,0.060861,12.512818,1.675521,20,38.934594,-77.043963,65,-1,-1,58.020481
541376567.8,0.024353,-0.097992,-0.986511,0.033743,0.094606,0.02494,0.033586,-0.094465,-0.994962,-0.009172,-0.002428,0.012982,-0.000817,-0.006755,0.049923,12.429319,1.592022,20,38.934594,-77.043963,65,-1,-1,58.020481
541376567.8,0.025772,-0.09845,-0.990768,0.033651,0.094143,0.025369,0.033496,-0.094004,-0.995008,-0.009143,-0.003987,0.008497,-0.04992,-0.003838,0.039002,12.429319,1.592022,20,38.934594,-77.043963,65,-1,-1,58.020481
541376567.8,0.026871,-0.102753,-0.992706,0.033666,0.093366,0.025698,0.033513,-0.093231,-0.99508,-0.007741,-0.005219,0.004312,-0.077669,0.004507,0.028189,12.376385,1.539087,20,38.934594,-77.043963,65,-1,-1,58.020481
541376567.8,0.028412,-0.105988,-0.992645,0.033711,0.092608,0.025896,0.03356,-0.092476,-0.995149,-0.006689,-0.010277,0.002443,-0.072267,0.008768,0.014337,12.376385,1.539087,20,38.934594,-77.043963,65,-1,-1,58.020481
541376567.8,0.027893,-0.100891,-0.990417,0.03377,0.092118,0.026008,0.033621,-0.091988,-0.995192,-0.005209,-0.014,0.002547,-0.044459,0.008906,0.009138,12.376385,1.539087,20,38.934594,-77.043963,65,-1,-1,58.020481
541376567.9,0.024231,-0.096725,-0.986221,0.033914,0.091994,0.026225,0.033765,-0.091865,-0.995199,-0.005871,-0.009026,0.004781,-0.011443,0.016547,0.02532,12.363552,1.526255,20,38.934594,-77.043963,65,-1,-1,58.020481
541376567.9,0.024109,-0.098297,-0.983704,0.034028,0.092152,0.02661,0.033877,-0.092022,-0.995181,-0.009646,-0.004704,0.008959,0.01411,0.018832,0.041463,12.363552,1.526255,20,38.934594,-77.043963,65,-1,-1,58.020481
541376567.9,0.026764,-0.100082,-0.982819,0.034105,0.092499,0.027097,0.033952,-0.092367,-0.995146,-0.009843,-0.00593,0.011442,0.02902,0.019986,0.050079,12.301826,1.464529,20,38.934594,-77.043963,65,-1,-1,58.020481
541376567.9,0.026031,-0.099564,-0.979828,0.034136,0.092869,0.027586,0.033982,-0.092735,-0.995111,-0.007218,-0.007347,0.012292,0.025829,0.018903,0.047927,12.301826,1.464529,20,38.934594,-77.043963,65,-1,-1,58.020481
541376567.9,0.023804,-0.100113,-0.977524,0.034164,0.093105,0.02803,0.034009,-0.092971,-0.995088,-0.007977,-0.006593,0.01526,0.010905,0.01669,0.042514,12.301826,1.464529,20,38.934594,-77.043963,65,-1,-1,58.020481
541376567.9,0.023117,-0.100052,-0.97937,0.034117,0.093164,0.02836,0.033962,-0.09303,-0.995084,-0.010159,-0.007083,0.01756,-0.003942,0.00383,0.028557,12.233017,1.39572,20,38.934594,-77.043963,65,-1,-1,58.020481
541376567.9,0.021606,-0.100006,-0.977478,0.03404,0.093186,0.02853,0.033885,-0.093051,-0.995085,-0.010768,-0.007001,0.015714,-0.011326,0.001638,0.011436,12.233017,1.39572,20,38.934594,-77.043963,65,-1,-1,58.020481
541376567.9,0.017517,-0.100281,-0.975693,0.033999,0.093202,0.028575,0.033844,-0.093067,-0.995084,-0.012238,-0.006939,0.017606,-0.014481,0.001607,0.001811,12.210377,1.373079,20,38.934594,-77.043963,65,-1,-1,58.020481
541376567.9,0.018509,-0.098969,-0.978317,0.033933,0.093121,0.028568,0.033779,-0.092986,-0.995094,-0.016262,-0.007294,0.019401,-0.018717,-0.001613,-0.003549,12.210377,1.373079,20,38.934594,-77.043963,65,-1,-1,58.020481
541376567.9,0.024643,-0.097122,-0.979324,0.03375,0.092993,0.028495,0.033598,-0.092859,-0.995112,-0.015089,-0.006109,0.016795,-0.017584,-0.010126,-0.01102,12.210377,1.373079,20,38.934594,-77.043963,65,-1,-1,58.020481
