Timestamp,Accel_X,Accel_Y,Accel_Z,Roll,Pitch,Yaw,GravAcc_X,GravAcc_Y,GravAcc_Z,UserAcc_X,UserAcc_Y,UserAcc_Z,RotRate_X,RotRate_Y,RotRate_Z,MagHeading,TrueHeading,HeadingAccuracy,Lat,Long,LocAccuracy,Course,Speed,Altitude
541008037.3,0.00119,0.002045,-0.981964,0.00192,-0.003551,0.000007,0.00192,0.003551,-0.999992,-0.000729,-0.001506,0.018028,-0.002258,-0.00063,0.000383,328.540741,317.706024,50,38.905346,-77.037767,352.103887,-1,-1,68.539619
541008037.3,-0.001175,0.003418,-0.983902,0.001919,-0.003568,0,0.001919,0.003568,-0.999992,-0.003094,-0.00015,0.01609,-0.003321,-0.000637,-0.00069,328.540741,317.706024,50,38.905346,-77.037767,352.103887,-1,-1,68.539619
541008037.3,-0.001221,0.004349,-0.989212,0.001918,-0.003585,0.00002,0.001918,0.003585,-0.999992,-0.003138,0.000764,0.01078,-0.002269,-0.000627,0.002519,329.161407,318.326691,55,38.905346,-77.037767,352.103887,-1,-1,68.539619
541008037.4,-0.000458,0.004318,-0.990616,0.001933,-0.003613,0.000029,0.001933,0.003613,-0.999992,-0.002391,0.000705,0.009376,-0.004407,0.001487,0.001441,329.161407,318.326691,55,38.905346,-77.037767,352.103887,-1,-1,68.539619
541008037.4,0.000244,0.003952,-0.991196,0.001942,-0.003636,0.000038,0.001942,0.003636,-0.999991,-0.001698,0.000316,0.008796,-0.002264,0.001497,0.000384,329.161407,318.326691,55,38.905346,-77.037767,352.103887,-1,-1,68.539619
541008037.4,0.002777,0.004272,-0.987808,0.001958,-0.003675,0.000048,0.001957,0.003675,-0.999991,0.00082,0.000598,0.012183,-0.00333,0.000428,0.000378,329.159973,318.325256,55,38.905346,-77.037767,352.103887,-1,-1,68.539619
541008037.4,0.004196,0.004272,-0.985672,0.001973,-0.003697,0.000046,0.001973,0.003697,-0.999991,0.002224,0.000575,0.014319,-0.002259,0.001495,-0.000684,329.159973,318.325256,55,38.905346,-77.037767,352.103887,-1,-1,68.539619
541008037.4,0.005188,0.003616,-0.983749,0.001982,-0.003715,0.000045,0.001982,0.003715,-0.999991,0.003206,-0.000098,0.016242,-0.001193,0.002564,-0.000678,329.160095,318.325378,55,38.905346,-77.037767,352.103887,-1,-1,68.539619
541008037.4,0.005554,0.003662,-0.984543,0.001992,-0.003716,0.000049,0.001992,0.003716,-0.999991,0.003562,-0.000054,0.015448,-0.000124,0.000445,0.000394,329.160095,318.325378,55,38.905346,-77.037767,352.103887,-1,-1,68.539619
541008037.4,0.005356,0.003922,-0.986633,0.001996,-0.003717,0.000053,0.001996,0.003717,-0.999991,0.003359,0.000204,0.013358,-0.000124,0.000445,0.000394,329.160095,318.325378,55,38.905346,-77.037767,352.103887,-1,-1,68.539619
541008037.4,0.005005,0.004456,-0.988739,0.002001,-0.003713,0.000057,0.002001,0.003713,-0.999991,0.003004,0.000742,0.011252,0.000944,0.00045,0.0004,329.159576,318.32486,55,38.905346,-77.037767,352.103887,-1,-1,68.539619
541008037.4,0.004044,0.004318,-0.989136,0.002011,-0.003725,0.00005,0.002011,0.003725,-0.999991,0.002033,0.000593,0.010855,-0.002259,0.001495,-0.000684,329.159576,318.32486,55,38.905346,-77.037767,352.103887,-1,-1,68.539619
541008037.4,0.002686,0.004852,-0.989975,0.00202,-0.003753,0.000038,0.00202,0.003753,-0.999991,0.000665,0.001099,0.010016,-0.003318,0.000425,-0.001757,329.160614,318.325897,55,38.905346,-77.037767,352.103887,-1,-1,68.539619
541008037.5,0.002365,0.006363,-0.985489,0.00203,-0.003765,0.000047,0.00203,0.003765,-0.999991,0.000335,0.002598,0.014502,-0.001193,0.000439,0.000389,329.160614,318.325897,55,38.905346,-77.037767,352.103887,-1,-1,68.539619
541008037.5,0.00174,0.004517,-0.987061,0.002029,-0.003809,0.000051,0.002029,0.003809,-0.999991,-0.00029,0.000707,0.01293,-0.004395,-0.000641,0.000373,329.160614,318.325897,55,38.905346,-77.037767,352.103887,-1,-1,68.539619
541008037.5,0.000259,0.00528,-0.988312,0.002028,-0.003848,0.000071,0.002028,0.003848,-0.999991,-0.001769,0.001432,0.011679,-0.004406,-0.000638,0.002508,329.159485,318.324768,55,38.905346,-77.037767,352.103887,-1,-1,68.539619
541008037.5,-0.004944,0.006378,-0.988831,0.004278,-0.003814,0.000335,0.004278,0.003814,-0.999984,-0.009222,0.002564,0.011153,-0.008882,0.001523,0.039855,329.159485,318.324768,55,38.905346,-77.037767,352.103887,-1,-1,68.539619
541008037.5,-0.018372,0.009506,-0.992462,0.004733,-0.003956,0.000608,0.004733,0.003956,-0.999981,-0.023105,0.005551,0.007519,-0.006608,0.000432,0.014242,329.128601,318.293884,55,38.905346,-77.037767,352.103887,-1,-1,68.539619
541008037.5,0.019028,-0.000992,-0.988617,0.00484,-0.004162,0.000613,0.00484,0.004162,-0.99998,0.014187,-0.005153,0.011363,-0.005476,0.003607,0.000369,329.128601,318.293884,55,38.905346,-77.037767,352.103887,-1,-1,68.539619
541008037.5,0.001724,0.003677,-0.99028,0.004695,-0.004259,0.000621,0.004695,0.004259,-0.99998,-0.002971,-0.000582,0.0097,-0.004404,0.002549,0.000374,329.128601,318.293884,55,38.905346,-77.037767,352.103887,-1,-1,68.539619
541008037.5,-0.001923,0.004196,-0.988068,0.004356,-0.004455,0.000661,0.004356,0.004455,-0.999981,-0.006279,-0.000259,0.011913,-0.008703,0.001471,0.00569,329.126709,318.291992,55,38.905346,-77.037767,352.103887,-1,-1,68.539619
541008037.5,-0.006836,-0.00235,-0.987,0.004096,-0.004879,0.000877,0.004096,0.004879,-0.99998,-0.010932,-0.007228,0.01298,-0.013104,0.004673,0.028091,329.126709,318.291992,55,38.905346,-77.037767,352.103887,-1,-1,68.539619
541008037.5,-0.012268,-0.005417,-0.986359,0.00385,-0.005002,0.001137,0.00385,0.005002,-0.99998,-0.016118,-0.010419,0.013621,-0.020565,0.007816,0.022716,329.097839,318.263123,55,38.905346,-77.037767,352.103887,-1,-1,68.539619
541008037.6,0.013153,0.007248,-0.9944,0.003536,-0.005297,0.001235,0.003536,0.005297,-0.99998,0.009617,0.001951,0.00558,-0.027962,0.012003,0.004529,329.097839,318.263123,55,38.905346,-77.037767,352.103887,-1,-1,68.539619
541008037.6,0.027344,0.016312,-0.986664,0.002673,-0.00549,0.001073,0.002673,0.00549,-0.999981,0.024671,0.010821,0.013318,-0.003239,-0.001723,-0.015637,329.097839,318.263123,55,38.905346,-77.037767,352.103887,-1,-1,68.539619
541008037.6,0.001694,0.005432,-0.984222,0.000718,-0.006026,0.001076,0.000718,0.006026,-0.999982,0.000975,-0.000593,0.015759,-0.019382,0.008851,0.000301,329.101685,318.266968,55,38.905346,-77.037767,352.103887,-1,-1,68.539619
541008037.6,-0.002441,0.000565,-1.003922,0.002466,-0.005593,0.001073,0.002466,0.005593,-0.999981,-0.004907,-0.005028,-0.00394,-0.021511,0.0099,-0.001845,329.101685,318.266968,55,38.905346,-77.037767,352.103887,-1,-1,68.539619
541008037.6,0.007111,0.00679,-0.989487,0.002507,-0.00566,0.001081,0.002507,0.005659,-0.999981,0.004604,0.001131,0.010494,-0.022596,0.0099,0.001353,329.101196,318.266479,55,38.905346,-77.037767,352.103887,-1,-1,68.539619
541008037.6,0.002136,0.005508,-0.985458,0.002257,-0.005739,0.001088,0.002257,0.005739,-0.999981,-0.000121,-0.000231,0.014523,-0.018319,0.008859,0.001374,329.101196,318.266479,55,38.905346,-77.037767,352.103887,-1,-1,68.539619
541008037.6,-0.00116,0.007523,-0.983841,0.001694,-0.005394,0.001301,0.001694,0.005394,-0.999984,-0.002853,0.002129,0.016143,-0.028117,0.007798,0.036558,329.101196,318.266479,55,38.905346,-77.037767,352.103887,-1,-1,68.539619
541008037.6,-0.024109,0.01265,-1.001266,0.00092,-0.005094,0.001727,0.00092,0.005094,-0.999987,-0.025029,0.007555,-0.00128,-0.047389,0.017271,0.0386,329.075317,318.240601,55,38.905346,-77.037767,352.103887,-1,-1,68.539619
