Timestamp,Quat.X,Quat.Y,Quat.Z,Quat.W,MagHeading,TrueHeading,HeadingAccuracy,Altitude
0.441047,-0.0401,-0.0005,0.004082,0.999187,322.715057,311.880249,35,68.429398
0.451046,-0.039746,-0.000471,0.004313,0.9992,322.643188,311.80838,35,68.429398
0.461062,-0.03936,-0.000147,0.004551,0.999215,322.643188,311.80838,35,68.429398
0.470715,-0.039105,0.000077,0.004797,0.999224,322.643188,311.80838,35,68.429398
0.480286,-0.039069,-0.000045,0.005037,0.999224,322.574951,311.740143,35,68.429398
0.490573,-0.039116,-0.000206,0.005294,0.999221,322.574951,311.740143,35,68.429398
0.501066,-0.039268,-0.000083,0.005578,0.999213,322.504395,311.669586,35,68.429398
0.511061,-0.039502,0.000128,0.005901,0.999202,322.504395,311.669586,35,68.429398
0.520451,-0.039803,0.00027,0.00624,0.999188,322.504395,311.669586,35,68.429398
0.531082,-0.040128,0.000522,0.006582,0.999173,322.409973,311.575165,35,68.429398
0.541049,-0.040401,0.000753,0.006904,0.999159,322.409973,311.575165,35,68.429398
0.550457,-0.040501,0.000881,0.007236,0.999153,322.313873,311.479065,35,68.429398
0.561123,-0.040491,0.00104,0.007589,0.999151,322.313873,311.479065,35,68.429398
0.570738,-0.040464,0.00123,0.007949,0.999149,322.313873,311.479065,35,68.429398
0.581071,-0.040431,0.001443,0.008299,0.999147,322.211853,311.377045,35,68.429398
0.591062,-0.040416,0.001794,0.008654,0.999144,322.211853,311.377045,35,68.429398
0.601079,-0.040431,0.002155,0.009002,0.999139,322.107971,311.273163,35,68.429398
0.611072,-0.040454,0.002494,0.009356,0.999135,322.107971,311.273163,35,68.429398
0.620762,-0.040438,0.002876,0.009715,0.999131,322.107971,311.273163,35,68.429398
0.631077,-0.040427,0.003234,0.010081,0.999126,322.003265,311.168457,35,68.429398
0.641069,-0.040494,0.003438,0.010451,0.999119,322.003265,311.168457,35,68.429398
0.651086,-0.040662,0.00355,0.01083,0.999108,321.894348,311.05954,35,68.429398
0.661061,-0.040853,0.003611,0.011232,0.999095,321.894348,311.05954,35,68.429398
0.670727,-0.041036,0.003621,0.011637,0.999083,321.894348,311.05954,35,68.429398
0.680613,-0.041206,0.003651,0.012007,0.999072,321.778564,310.943756,35,68.429398
0.691049,-0.041323,0.003651,0.012365,0.999063,321.778564,310.943756,35,68.429398
0.701053,-0.041422,0.003657,0.012729,0.999054,321.674774,310.839966,35,68.429398
0.711048,-0.041489,0.003765,0.013105,0.999046,321.674774,310.839966,35,68.429398
0.720701,-0.041445,0.003929,0.013495,0.999042,321.674774,310.839966,35,68.429398
0.731154,-0.041362,0.004063,0.013886,0.999039,321.563171,310.728363,35,68.429398
0.74105,-0.041318,0.004186,0.014237,0.999036,321.563171,310.728363,35,68.429398
0.751078,-0.041375,0.004316,0.014557,0.999028,321.45871,310.623901,35,68.429398
0.76099,-0.041475,0.00443,0.014846,0.999019,321.45871,310.623901,35,68.429398
0.770712,-0.041571,0.004577,0.015135,0.99901,321.45871,310.623901,35,68.429398
0.78103,-0.041698,0.004734,0.015401,0.999,321.373322,310.538513,35,68.429398
0.790723,-0.041861,0.004849,0.015648,0.998989,321.373322,310.538513,35,68.429398
0.801034,-0.041983,0.004889,0.015842,0.998981,321.301758,310.466949,35,68.429398
0.811043,-0.041981,0.004902,0.015989,0.998978,321.301758,310.466949,35,68.429398
0.820673,-0.041812,0.004852,0.016075,0.998984,321.301758,310.466949,35,68.429398
0.831286,-0.04151,0.004787,0.016042,0.998998,321.265137,310.430328,35,68.429398
0.841093,-0.041164,0.004696,0.01587,0.999015,321.265137,310.430328,35,68.429398
0.851031,-0.040774,0.004554,0.015558,0.999037,321.311157,310.476349,35,68.429398
0.861029,-0.040398,0.004366,0.015078,0.99906,321.311157,310.476349,35,68.429398
0.8703,-0.039989,0.004074,0.014568,0.999086,321.311157,310.476349,35,68.429398
0.881053,-0.039597,0.003735,0.013909,0.999112,321.449707,310.614899,35,68.429398
0.891033,-0.039154,0.003417,0.01319,0.99914,321.449707,310.614899,35,68.429398
0.90094,-0.038694,0.003164,0.012409,0.999169,321.658997,310.824188,35,68.429398
0.911028,-0.038254,0.002845,0.011515,0.999198,321.658997,310.824188,35,68.429398
0.920664,-0.037865,0.002514,0.010515,0.999224,321.658997,310.824188,35,68.429398
0.93105,-0.037484,0.002258,0.00939,0.99925,321.929871,311.095062,35,68.429398
0.941032,-0.0371,0.002049,0.008163,0.999276,321.929871,311.095062,35,68.429398
0.95103,-0.036723,0.001882,0.006857,0.9993,322.279419,311.444611,35,68.429398
0.961045,-0.036428,0.001479,0.005483,0.99932,322.279419,311.444611,35,68.429398
0.970621,-0.036053,0.001275,0.004073,0.999341,322.279419,311.444611,35,68.429398
0.981025,-0.035632,0.001029,0.002608,0.999361,322.679321,311.844513,35,68.429398
0.991039,-0.035316,0.000798,0.001086,0.999375,322.679321,311.844513,35,68.429398
1.001034,-0.034979,0.000545,-0.000496,0.999388,322.679321,311.844513,35,68.429398
1.010135,-0.034645,0.000257,-0.002162,0.999397,323.116486,312.281677,35,68.443939
1.023658,-0.034336,-0.000034,-0.003884,0.999403,323.116486,312.281677,35,68.443939
1.030887,-0.033947,-0.000346,-0.005673,0.999407,323.116486,312.281677,35,68.443939
1.04154,-0.033682,-0.000314,-0.006593,0.999411,323.116486,312.281677,35,68.443939
1.051089,-0.033091,-0.001051,-0.009459,0.999407,324.134674,313.299866,35,68.443939
1.061074,-0.032694,-0.001434,-0.011464,0.999399,324.134674,313.299866,35,68.443939
1.0709,-0.032347,-0.001738,-0.013558,0.999383,324.134674,313.299866,35,68.443939
1.080516,-0.032114,-0.001714,-0.01463,0.999376,324.72171,313.886902,35,68.443939
1.091089,-0.031738,-0.002342,-0.01797,0.999332,324.72171,313.886902,35,68.443939
1.101152,-0.031509,-0.002735,-0.020309,0.999293,325.366302,314.531494,35,68.443939
1.111247,-0.031308,-0.003185,-0.02275,0.999246,325.366302,314.531494,35,68.443939
1.120871,-0.031141,-0.003266,-0.024013,0.999221,325.366302,314.531494,35,68.443939
1.131188,-0.030903,-0.004076,-0.027982,0.999122,326.081726,315.246918,35,68.443939
1.14115,-0.030677,-0.004524,-0.030726,0.999047,326.081726,315.246918,35,68.443939
1.15117,-0.030408,-0.004881,-0.033521,0.998963,326.869843,316.035034,35,68.443939
1.160373,-0.030168,-0.004909,-0.034935,0.998922,326.869843,316.035034,35,68.443939
1.170807,-0.029796,-0.005171,-0.037777,0.998828,326.869843,316.035034,35,68.443939
1.181392,-0.029391,-0.005715,-0.042058,0.998666,327.684692,316.849884,35,68.443939
1.191141,-0.029119,-0.005969,-0.044928,0.998548,327.684692,316.849884,35,68.443939
1.200571,-0.028884,-0.005962,-0.046363,0.998489,328.508698,317.673889,35,68.443939
1.211477,-0.028723,-0.00653,-0.050694,0.998279,328.508698,317.673889,35,68.443939
1.221266,-0.028534,-0.006559,-0.052164,0.998209,328.508698,317.673889,35,68.443939
1.231111,-0.028444,-0.006854,-0.055166,0.998048,328.508698,317.673889,35,68.443939
1.241291,-0.028508,-0.007378,-0.059785,0.997776,329.349243,318.514435,35,68.443939
1.252938,-0.028399,-0.007438,-0.061363,0.997683,329.349243,318.514435,35,68.443939
1.261336,-0.028371,-0.007719,-0.064554,0.99748,330.238861,319.404053,35,68.443939
1.271452,-0.028286,-0.007949,-0.067763,0.997268,330.238861,319.404053,35,68.443939
1.281471,-0.028122,-0.008089,-0.070947,0.99705,331.160126,320.325317,35,68.443939
1.291488,-0.027824,-0.008084,-0.074099,0.996829,331.160126,320.325317,35,68.443939
1.301831,-0.027375,-0.007986,-0.077215,0.996606,331.160126,320.325317,35,68.443939
1.310471,-0.02688,-0.007884,-0.080325,0.996374,332.060638,321.22583,35,68.443939
1.321651,-0.026441,-0.007877,-0.083464,0.996128,332.060638,321.22583,35,68.443939
1.331848,-0.025934,-0.007987,-0.088295,0.995724,332.962769,322.12796,35,68.443939
1.344463,-0.025738,-0.008032,-0.089964,0.995579,332.962769,322.12796,35,68.443939
1.350787,-0.025468,-0.008135,-0.093366,0.995272,332.962769,322.12796,35,68.443939
1.361576,-0.025166,-0.008243,-0.09686,0.994945,333.920654,323.085846,35,68.443939
1.37117,-0.024803,-0.008317,-0.100411,0.994601,333.920654,323.085846,35,68.443939
1.381229,-0.024453,-0.008381,-0.103974,0.994243,334.939514,324.104706,35,68.443939
1.391166,-0.024084,-0.008443,-0.107524,0.993874,334.939514,324.104706,35,68.443939
1.401177,-0.023641,-0.008466,-0.111073,0.993494,335.961823,325.127014,35,68.443939
1.411134,-0.023081,-0.008437,-0.114621,0.993105,335.961823,325.127014,35,68.443939
1.421154,-0.022404,-0.008395,-0.118191,0.992702,335.961823,325.127014,35,68.443939
1.431138,-0.02166,-0.008324,-0.121833,0.992279,336.991699,326.156891,35,68.443939
1.441144,-0.020878,-0.008277,-0.125553,0.991832,336.991699,326.156891,35,68.443939
1.451218,-0.020128,-0.008274,-0.129358,0.991358,338.070221,327.235413,35,68.443939
1.461182,-0.019441,-0.008321,-0.133238,0.990857,338.070221,327.235413,35,68.443939
1.471139,-0.018819,-0.008445,-0.137203,0.990327,338.070221,327.235413,35,68.443939
1.48114,-0.01826,-0.008651,-0.141232,0.989769,339.211945,328.377136,35,68.443939
1.491143,-0.017815,-0.008872,-0.145306,0.989186,339.211945,328.377136,35,68.443939
1.501124,-0.017422,-0.009006,-0.149421,0.988578,339.211945,328.377136,35,68.443939
1.511146,-0.017042,-0.009008,-0.153536,0.987954,340.394012,329.559204,35,68.443939
1.520996,-0.016714,-0.008817,-0.157655,0.987312,340.394012,329.559204,35,68.443939
1.531339,-0.016381,-0.0085,-0.16177,0.986655,341.587341,330.752533,35,68.443939
1.541141,-0.016009,-0.008162,-0.165924,0.985974,341.587341,330.752533,35,68.443939
1.551216,-0.015572,-0.007827,-0.170125,0.985267,342.794281,331.959473,35,68.443939
1.561144,-0.015115,-0.007526,-0.174411,0.984527,342.794281,331.959473,35,68.443939
1.571065,-0.014727,-0.007299,-0.178792,0.983748,342.794281,331.959473,35,68.443939
1.581193,-0.014415,-0.007137,-0.183284,0.982927,344.066559,333.23175,35,68.443939
1.591169,-0.014144,-0.006996,-0.187865,0.982067,344.066559,333.23175,35,68.443939
1.60114,-0.013909,-0.006815,-0.192524,0.981169,344.066559,333.23175,35,68.443939
1.611173,-0.01372,-0.006573,-0.197227,0.980239,345.406342,334.571533,35,68.443939
1.621131,-0.013532,-0.006288,-0.20193,0.979285,345.406342,334.571533,35,68.443939
1.631137,-0.013369,-0.00596,-0.206637,0.978307,346.783173,335.948364,35,68.443939
1.64113,-0.013222,-0.005567,-0.211294,0.977316,346.783173,335.948364,35,68.443939
1.651271,-0.013007,-0.00512,-0.215896,0.976315,346.783173,335.948364,35,68.443939
1.661125,-0.012725,-0.004614,-0.220452,0.975303,348.138458,337.30365,35,68.443939
1.671238,-0.012391,-0.004066,-0.225056,0.974258,348.138458,337.30365,35,68.443939
1.681134,-0.011979,-0.003541,-0.229719,0.973176,347.270538,336.43573,30,68.443939
1.691162,-0.011502,-0.003099,-0.234449,0.972054,347.270538,336.43573,30,68.443939
1.700701,-0.01104,-0.002849,-0.239256,0.970888,347.270538,336.43573,30,68.443939
1.711129,-0.010644,-0.002805,-0.244169,0.969669,348.263702,337.428894,25,68.443939
1.721126,-0.010364,-0.002937,-0.249243,0.96838,348.263702,337.428894,25,68.443939
1.731191,-0.01017,-0.003124,-0.254438,0.967029,349.21759,338.382782,20,68.443939
1.741134,-0.009963,-0.003342,-0.259681,0.965636,349.21759,338.382782,20,68.443939
1.751128,-0.009702,-0.00357,-0.264934,0.96421,349.21759,338.382782,20,68.443939
1.761056,-0.009331,-0.003736,-0.270133,0.962769,350.694,339.859192,20,68.443939
1.770309,-0.008854,-0.003923,-0.275356,0.961292,350.694,339.859192,20,68.443939
1.781145,-0.008353,-0.00416,-0.280625,0.959771,352.257874,341.423065,20,68.443939
1.791329,-0.00789,-0.004469,-0.285972,0.958194,352.257874,341.423065,20,68.443939
1.801008,-0.007445,-0.004838,-0.291391,0.956562,352.257874,341.423065,20,68.443939
1.811252,-0.007062,-0.005258,-0.29695,0.954851,353.755127,342.920319,20,68.443939
1.821124,-0.006612,-0.005702,-0.302678,0.953052,353.755127,342.920319,20,68.443939
1.831462,-0.006177,-0.006148,-0.308584,0.951156,355.45462,344.619812,20,68.443939
1.841355,-0.005771,-0.006628,-0.314602,0.949182,355.45462,344.619812,20,68.443939
1.85146,-0.005381,-0.00712,-0.320653,0.947154,355.45462,344.619812,20,68.443939
1.861297,-0.004983,-0.007532,-0.326739,0.94507,357.253326,346.418518,20,68.443939
1.871338,-0.004585,-0.00781,-0.332843,0.942938,357.253326,346.418518,20,68.443939
1.880444,-0.004194,-0.007993,-0.338945,0.940762,359.097961,348.263153,20,68.443939
1.891725,-0.003825,-0.008162,-0.345045,0.938542,359.097961,348.263153,20,68.443939
1.901398,-0.003491,-0.008361,-0.351175,0.936265,359.097961,348.263153,20,68.443939
1.911444,-0.003173,-0.008614,-0.357416,0.933899,0.8972,350.062378,20,68.443939
1.921127,-0.002909,-0.008891,-0.363736,0.931454,0.8972,350.062378,20,68.443939
1.931259,-0.00269,-0.009191,-0.370109,0.928938,2.787693,351.952881,20,68.443939
1.941366,-0.002544,-0.009564,-0.376476,0.926372,2.787693,351.952881,20,68.443939
1.951371,-0.002378,-0.009971,-0.382851,0.923752,2.787693,351.952881,20,68.443939
1.961125,-0.002164,-0.010395,-0.389227,0.92108,4.728953,353.894135,15,68.443939
1.971169,-0.001926,-0.010816,-0.395579,0.918365,4.728953,353.894135,15,68.443939
1.98115,-0.001742,-0.01124,-0.401922,0.915602,6.708997,355.874176,15,68.443939
1.991144,-0.001624,-0.011628,-0.408253,0.912793,6.708997,355.874176,15,68.443939
2.001152,-0.001516,-0.011992,-0.414563,0.909939,6.708997,355.874176,15,68.443939
2.01113,-0.001386,-0.012285,-0.420772,0.907081,8.690049,357.855225,15,68.443939
2.021137,-0.001247,-0.012527,-0.426849,0.904234,8.690049,357.855225,15,68.443939
2.031166,-0.001128,-0.012727,-0.432762,0.901417,10.6149,359.78009,15,68.443939
2.041315,-0.00104,-0.012877,-0.438591,0.898593,10.6149,359.78009,15,68.443939
2.050507,-0.000973,-0.013005,-0.44431,0.895777,10.6149,359.78009,15,68.443939
2.061121,-0.000989,-0.013091,-0.449934,0.892964,12.460201,1.625383,15,68.443939
2.071134,-0.001141,-0.013155,-0.455548,0.890112,12.460201,1.625383,15,68.443939
2.081136,-0.001246,-0.013026,-0.460949,0.887329,14.269957,3.435139,15,68.443939
2.091133,-0.00138,-0.012727,-0.466177,0.884598,14.269957,3.435139,15,68.443939
2.10124,-0.001642,-0.012284,-0.471254,0.88191,14.269957,3.435139,15,68.443939
2.111133,-0.001978,-0.011744,-0.476142,0.879287,15.951932,5.117114,15,68.443939
2.121121,-0.00228,-0.011114,-0.480727,0.876796,15.951932,5.117114,15,68.443939
2.13127,-0.002483,-0.010464,-0.485034,0.874429,17.496809,6.661991,15,68.443939
2.14115,-0.002438,-0.009827,-0.489089,0.872174,17.496809,6.661991,15,68.443939
2.151147,-0.002191,-0.009237,-0.492874,0.870048,17.496809,6.661991,15,68.443939
2.161133,-0.001881,-0.008744,-0.496457,0.868015,18.819954,7.985136,15,68.443939
2.171119,-0.001581,-0.00826,-0.499817,0.866089,18.819954,7.985136,15,68.443939
2.181177,-0.001461,-0.007822,-0.503058,0.864215,20.009657,9.174839,15,68.443939
2.191139,-0.001509,-0.007404,-0.50617,0.8624,20.009657,9.174839,15,68.443939
2.203655,-0.001754,-0.006701,-0.509138,0.860656,20.009657,9.174839,15,68.443939
2.211108,-0.002225,-0.005858,-0.511935,0.859,21.066751,10.231934,15,68.443939
2.221108,-0.002839,-0.0049,-0.514522,0.857457,21.066751,10.231934,15,68.443939
2.231109,-0.003453,-0.003886,-0.516869,0.856048,21.066751,10.231934,15,68.443939
2.241062,-0.004019,-0.002772,-0.518977,0.854773,21.979555,11.144737,15,68.443939
2.251141,-0.004515,-0.001475,-0.520841,0.85364,21.979555,11.144737,15,68.443939
2.261122,-0.004953,-0.000047,-0.52247,0.852642,22.686983,11.852165,15,68.443939
2.271371,-0.005075,0.00095,-0.523214,0.852184,22.686983,11.852165,15,68.443939
2.281131,-0.005853,0.002902,-0.52526,0.850916,23.277163,12.442345,15,68.443939
2.291114,-0.00629,0.004191,-0.526525,0.850125,23.277163,12.442345,15,68.443939
2.301182,-0.006733,0.005369,-0.527739,0.849362,23.277163,12.442345,15,68.443939
2.311315,-0.007133,0.006457,-0.528903,0.848627,23.734898,12.90008,15,68.443939
2.32135,-0.007488,0.007404,-0.529986,0.84794,23.734898,12.90008,15,68.443939
2.331475,-0.007464,0.008104,-0.530482,0.847624,24.145638,13.31082,15,68.443939
2.343145,-0.007848,0.008825,-0.531399,0.847039,24.145638,13.31082,15,68.443939
2.351601,-0.008304,0.009424,-0.532226,0.846508,24.145638,13.31082,15,68.443939
2.361116,-0.009092,0.009865,-0.533305,0.845816,24.518196,13.683378,15,68.443939
2.371161,-0.009472,0.010256,-0.53392,0.845419,24.518196,13.683378,15,68.443939
2.381257,-0.009859,0.010619,-0.534451,0.845074,24.518196,13.683378,15,68.443939
2.391268,-0.010235,0.01099,-0.534871,0.844799,24.775602,13.940784,15,68.443939
2.401589,-0.010361,0.011313,-0.535033,0.84469,24.775602,13.940784,15,68.443939
2.413032,-0.010697,0.011708,-0.535302,0.844511,24.949432,14.114614,15,68.443939
2.421228,-0.010929,0.012102,-0.535479,0.84439,24.949432,14.114614,15,68.443939
2.431202,-0.011078,0.012428,-0.535587,0.844314,25.049036,14.214218,15,68.443939
2.441319,-0.011181,0.012669,-0.535651,0.844269,25.049036,14.214218,15,68.443939
2.451859,-0.011253,0.012834,-0.535665,0.844257,25.049036,14.214218,15,68.443939
2.461384,-0.011306,0.012925,-0.535638,0.844272,25.13476,14.299942,15,68.443939
2.471434,-0.011312,0.012965,-0.535583,0.844306,25.13476,14.299942,15,68.443939
2.482522,-0.011258,0.012959,-0.535499,0.84436,25.13476,14.299942,15,68.443939
2.491543,-0.011097,0.012938,-0.535361,0.84445,25.141808,14.30699,15,68.443939
2.501849,-0.010867,0.012916,-0.535161,0.84458,25.141808,14.30699,15,68.443939
2.511469,-0.010606,0.012894,-0.534919,0.844738,25.110441,14.275623,15,68.443939
2.52062,-0.010327,0.012805,-0.534674,0.844897,25.110441,14.275623,15,68.443939
2.531486,-0.010036,0.012651,-0.534425,0.845061,25.110441,14.275623,15,68.443939
2.541507,-0.009756,0.012466,-0.534162,0.845233,25.060942,14.226124,15,68.443939
2.552391,-0.009421,0.012235,-0.533845,0.84544,25.060942,14.226124,15,68.443939
2.561033,-0.00896,0.011966,-0.533475,0.845683,25.019125,14.184307,15,68.443939
2.571519,-0.008339,0.011734,-0.533093,0.845933,25.019125,14.184307,15,68.443939
2.581871,-0.007024,0.011391,-0.532634,0.846239,24.920816,14.085999,15,68.443939
2.591135,-0.006465,0.011294,-0.532528,0.846311,24.920816,14.085999,15,68.443939
2.600701,-0.005267,0.01096,-0.532418,0.846393,24.920816,14.085999,15,68.443939
2.611116,-0.003966,0.010511,-0.532428,0.8464,24.898796,14.063978,15,68.443939
2.621108,-0.002563,0.009914,-0.532539,0.846342,24.898796,14.063978,15,68.443939
2.631205,-0.001063,0.009112,-0.532696,0.846256,24.898796,14.063978,15,68.443939
2.641097,0.000562,0.008179,-0.532843,0.846173,24.985287,14.150469,15,68.443939
2.651346,0.002287,0.007147,-0.532943,0.846116,24.985287,14.150469,15,68.443939
2.672364,0.006882,0.004712,-0.53306,0.846035,24.985287,14.150469,15,68.443939
2.681027,0.007862,0.004255,-0.533077,0.846018,24.985287,14.150469,15,68.443939
2.691196,0.009977,0.003291,-0.533112,0.845978,25.08639,14.251572,15,68.443939
2.701121,0.012255,0.002269,-0.533148,0.845929,25.08639,14.251572,15,68.443939
2.711121,0.014676,0.001163,-0.53318,0.845873,25.127422,14.292604,15,68.443939
2.721138,0.017235,-0.000015,-0.533225,0.845797,25.127422,14.292604,15,68.443939
2.7315,0.019912,-0.001303,-0.533318,0.845678,25.188503,14.353685,15,68.443939
2.741128,0.022665,-0.002688,-0.533472,0.845509,25.188503,14.353685,15,68.443939
2.751114,0.025471,-0.004167,-0.533684,0.845289,25.188503,14.353685,15,68.443939
2.761131,0.028211,-0.005781,-0.533983,0.845004,25.285183,14.450365,15,68.443939
2.771117,0.030858,-0.007508,-0.534353,0.844663,25.285183,14.450365,15,68.443939
2.781115,0.033459,-0.009264,-0.534775,0.84428,25.285183,14.450365,15,68.443939
2.791196,0.036067,-0.010998,-0.535217,0.843871,25.446405,14.611588,15,68.443939
2.801115,0.038692,-0.012732,-0.535611,0.843481,25.446405,14.611588,15,68.443939
2.811128,0.041358,-0.014516,-0.53595,0.84311,25.610878,14.77606,15,68.443939
2.821113,0.043984,-0.016345,-0.53622,0.842772,25.610878,14.77606,15,68.443939
2.831134,0.046526,-0.018215,-0.536403,0.84248,25.610878,14.77606,15,68.443939
2.841115,0.049067,-0.020046,-0.536533,0.842212,25.723963,14.889145,15,68.443939
2.851077,0.051725,-0.021849,-0.53659,0.841972,25.723963,14.889145,15,68.443939
2.861126,0.054424,-0.023623,-0.536599,0.841748,25.785318,14.9505,15,68.443939
2.871113,0.057084,-0.025403,-0.536592,0.841524,25.785318,14.9505,15,68.443939
2.881137,0.059668,-0.027231,-0.536609,0.841277,25.785318,14.9505,15,68.443939
2.891132,0.062109,-0.029021,-0.536687,0.840991,25.828985,14.994167,15,68.443939
2.901107,0.064426,-0.030818,-0.536835,0.840658,25.828985,14.994167,15,68.443939
2.911149,0.066632,-0.032611,-0.537038,0.840288,25.91371,15.078892,15,68.443939
2.923631,0.068803,-0.034405,-0.537256,0.839903,25.91371,15.078892,15,68.443939
2.930853,0.071055,-0.036224,-0.537453,0.839512,25.91371,15.078892,15,68.443939
2.941123,0.073371,-0.038087,-0.537584,0.839147,26.02367,15.188852,15,68.443939
2.951116,0.075759,-0.039974,-0.537652,0.838803,26.02367,15.188852,15,68.443939
2.961291,0.078201,-0.041829,-0.53766,0.838483,26.095219,15.260401,15,68.443939
2.971115,0.080682,-0.043614,-0.537634,0.838175,26.095219,15.260401,15,68.443939
2.980982,0.083133,-0.045395,-0.53759,0.837868,26.095219,15.260401,15,68.443939
2.993111,0.085489,-0.047221,-0.537521,0.837575,26.137087,15.302269,15,68.443939
3.000926,0.087812,-0.049049,-0.537448,0.837276,26.137087,15.302269,15,68.443939
3.010272,0.090116,-0.0509,-0.537383,0.836963,26.164894,15.330076,15,68.443939
3.021117,0.092477,-0.052773,-0.537329,0.836624,26.164894,15.330076,15,68.443939
3.040979,0.097307,-0.056511,-0.537386,0.835795,26.164894,15.330076,15,68.443939
3.051065,0.099609,-0.058257,-0.537531,0.83531,26.207767,15.37295,15,68.443939
3.062446,0.101981,-0.05991,-0.537713,0.83479,26.314814,15.479996,15,68.443939
3.071119,0.104447,-0.061629,-0.53785,0.834271,26.314814,15.479996,15,68.443939
3.081116,0.106984,-0.063398,-0.53789,0.833791,26.314814,15.479996,15,68.443939
3.091133,0.109534,-0.065198,-0.537809,0.833374,26.419481,15.584663,15,68.443939
3.101183,0.112068,-0.066926,-0.537606,0.833031,26.419481,15.584663,15,68.443939
3.111108,0.11464,-0.068603,-0.537272,0.83276,26.432579,15.597761,15,68.443939
3.121129,0.117232,-0.070213,-0.536871,0.832524,26.432579,15.597761,15,68.443939
3.132866,0.119851,-0.071733,-0.536436,0.832301,26.432579,15.597761,15,68.443939
3.140882,0.122539,-0.073194,-0.535971,0.832082,26.376932,15.542114,15,68.443939
3.151097,0.125191,-0.074671,-0.535504,0.831857,26.376932,15.542114,15,68.443939
3.161084,0.127755,-0.07624,-0.535046,0.831619,26.311562,15.476744,15,68.443939
3.171097,0.130283,-0.077917,-0.534622,0.831344,26.311562,15.476744,15,68.443939
3.181097,0.132808,-0.079742,-0.53423,0.831024,26.311562,15.476744,15,68.443939
3.191124,0.135356,-0.081694,-0.53385,0.830668,26.256577,15.421759,15,68.443939
3.202076,0.137921,-0.083682,-0.533497,0.830275,26.256577,15.421759,15,68.443939
3.211058,0.140509,-0.085567,-0.533188,0.829847,26.224188,15.38937,15,68.443939
3.221097,0.143091,-0.087354,-0.532919,0.829392,26.224188,15.38937,15,68.443939
3.231104,0.145718,-0.088722,-0.532812,0.828858,26.224188,15.38937,15,68.443939
3.241111,0.148295,-0.09042,-0.532557,0.828381,26.261732,15.426914,15,68.443939
3.25011,0.150968,-0.092008,-0.532323,0.827874,26.261732,15.426914,15,68.443939
3.26105,0.153735,-0.093694,-0.532023,0.827368,26.286259,15.451441,15,68.443939
3.271043,0.156535,-0.095421,-0.531668,0.826874,26.286259,15.451441,15,68.443939
3.281037,0.159312,-0.097273,-0.531277,0.826379,26.286259,15.451441,15,68.443939
3.291014,0.162065,-0.099134,-0.530868,0.825885,26.281088,15.44627,15,68.443939
3.301059,0.164814,-0.100937,-0.530448,0.825392,26.281088,15.44627,15,68.443939
3.311082,0.167561,-0.102634,-0.530043,0.82489,26.262733,15.427916,15,68.443939
3.32106,0.17025,-0.104271,-0.529671,0.824373,26.262733,15.427916,15,68.443939
3.331082,0.172811,-0.105802,-0.52934,0.823858,26.262733,15.427916,15,68.443939
3.341136,0.175314,-0.107181,-0.529047,0.823339,26.268265,15.433447,15,68.443939
